datetime,bitcoin_count,bitcoin_polarity,bitcoin_subjectivity,bitcoin_polarity_zeros,bitcoin_subjectivity_zeros,openPriceUsd,closePriceUsd,highPriceUsd,lowPriceUsd,volume,marketcap
2021-04-01 20:00:00+00:00,2096,0.2639295340112489,0.5449267263583066,0.1698573816488117,0.3833728334672696,59277.420273196105,59199.22847593,59317.972309027304,59179.291796962,63282661873.0,1105303940537.0
2021-04-01 21:00:00+00:00,1783,0.2447712440125327,0.5400713640145721,0.1647782320385574,0.4079002847188372,59208.9143997389,59110.16870535,59256.21031219,58952.2905958602,62217285600.0,1103641112864.0
2021-04-01 22:00:00+00:00,1709,0.28651865906663204,0.5560359624978394,0.1948233553099656,0.4079710115721118,59137.757217964805,59317.48567324,59328.4345937547,59121.80982474,61886132806.0,1107516775005.0
2021-04-01 23:00:00+00:00,1521,0.28401557064901845,0.5363891988970012,0.17827817205241414,0.3719893924818164,59328.3443560108,59095.80797806,59328.3443560108,59095.80797806,61669163792.0,1103377830758.0
2021-04-02 00:00:00+00:00,1525,0.2651283157313068,0.5498199525633087,0.18052252214469525,0.4104884458130505,59075.8568009778,58932.27371698,59164.591245518604,58899.7517688592,60852903338.0,1100327782777.0
2021-04-02 01:00:00+00:00,1419,0.2941946060765564,0.5600157679695863,0.2173469385262158,0.4403290207254267,59003.004734687995,59201.09436438,59318.572889999996,59003.004734687995,60849046196.0,1105346948139.0
2021-04-02 02:00:00+00:00,2432,0.2665511981990276,0.5639443224095704,0.16674526312676724,0.3843625048096902,59229.5067407023,59811.66731422,60265.5116023214,59229.5067407023,63943930511.0,1116749980461.0
2021-04-02 03:00:00+00:00,1764,0.2831797280540044,0.5730966467305921,0.18813399751667725,0.4243204051062141,59993.8331905951,60024.44977519,60204.967880562304,59919.5324258814,64617286414.0,1120722864344.0
2021-04-02 04:00:00+00:00,1487,0.2973719759540552,0.5653559869989244,0.21000251045250976,0.43577439351864,60120.796525490594,59840.22336323,60125.36178169999,59807.0949599896,64346944016.0,1117286863572.0
2021-04-02 05:00:00+00:00,1583,0.3071093194748487,0.5665299591449201,0.20282771693669974,0.4135957256915376,59839.5151657942,59925.46157258,59931.8177684688,59775.54399829,63941046932.0,1118878360499.0
2021-04-02 06:00:00+00:00,1650,0.30690040750908065,0.5702638385233774,0.2033086032909482,0.4132972769096195,59901.4052675797,59891.28544016,59901.40526758,59730.15926344,63514883099.0,1118245522622.0
2021-04-02 07:00:00+00:00,1935,0.2798113060016897,0.5632101440265241,0.1897379198670176,0.41674193220442507,59903.7454526224,59897.390842199995,60020.45393019999,59875.68138869,62979924822.0,1118359518147.0
2021-04-02 08:00:00+00:00,1880,0.284893397339732,0.559373237667478,0.20549004372858498,0.433340350175464,59836.1906707413,59837.46409822,59897.32682161,59811.80827747,61273953804.0,1117246594315.0
2021-04-02 09:00:00+00:00,1990,0.2915968927962124,0.5672820888381709,0.2035425958820299,0.4403107563592176,59823.3743286434,59968.89005825,59990.1884456017,59665.5661179,60348306204.0,1119700495203.0
2021-04-02 10:00:00+00:00,1848,0.2890823718458611,0.5612056428610231,0.1996665030767209,0.4204829065880639,59938.40065140001,59996.8545112,60020.09893130001,59865.3188553825,59952094740.0,1120228269163.0
2021-04-02 11:00:00+00:00,1889,0.2922203612352574,0.5520312601729481,0.1983079880430596,0.4101039406665997,60014.451573332306,59966.72146794,60014.451573332306,59857.320319700004,58097137188.0,1119665641553.0
2021-04-02 12:00:00+00:00,2079,0.26665693693914144,0.5287198733625748,0.1769862957809383,0.3864827335177517,59970.0134411796,59855.86934129,59977.42502331,59766.344962147195,58477643508.0,1117600719938.0
2021-04-02 13:00:00+00:00,2062,0.24456791166200464,0.5045965636618098,0.1529599997336249,0.3495761760626147,59844.135588059406,59472.79761024,59848.06262504,59446.1226377671,57386883059.0,1110448184236.0
2021-04-02 14:00:00+00:00,2185,0.2385460206454949,0.5005747637173522,0.15532511117758438,0.36644016683775105,59477.3540368265,59743.61175588,59743.6117558834,59458.1542684066,58298774672.0,1115508044594.0
2021-04-02 15:00:00+00:00,2179,0.2409092512715631,0.5143152965032376,0.15199127730287632,0.3586413178681581,59817.0611921189,59806.39388189,59962.505145729505,59793.1295186104,58749359815.0,1116680286522.0
2021-04-02 16:00:00+00:00,2167,0.2367428290890265,0.5015497856384357,0.14237786213708672,0.34129695234452223,59857.3386811242,59600.14922575,59857.66139659,59600.14922575,58453609026.0,1112834616295.0
2021-04-02 17:00:00+00:00,1793,0.2170933258765025,0.487436210399502,0.13119684942616888,0.3301734844118617,59599.5848636084,59536.48965305,59627.4545901747,59463.98321346,57649349492.0,1111645985443.0
2021-04-02 18:00:00+00:00,1904,0.2322395474525825,0.5026928201984842,0.148884946899624,0.3585799800964357,59497.158584244695,59497.94656796,59602.59762499,59474.6757286169,57051866784.0,1110929653369.0
2021-04-02 19:00:00+00:00,2014,0.2493615441202032,0.5187120201831921,0.153311171570199,0.3527241737245705,59451.44474371,59244.35595476,59451.44474371,59133.6863236099,57621210276.0,1106194677655.0
2021-04-02 20:00:00+00:00,2075,0.2735248518086979,0.519392173398437,0.17209029954559973,0.3583916270796009,59198.1861666983,59104.11583846,59264.9033484819,59049.04590665,57290214211.0,1103578338781.0
2021-04-02 21:00:00+00:00,1932,0.2319438843679205,0.5301049285894753,0.1436929207997934,0.3592844296642737,59027.63517421231,59156.50581348,59205.23421663,58984.67127393,58214749480.0,1104556552240.0
2021-04-02 22:00:00+00:00,1752,0.2417095030776929,0.5215941391345444,0.14721137288508426,0.35374070606199154,59126.0028649158,59278.18081962,59312.23768971,59126.0028649158,57512181867.0,1106832174251.0
2021-04-02 23:00:00+00:00,1737,0.2341462625896954,0.5186351467993124,0.15311094892132293,0.3673665623161797,59278.1518532208,59384.3133586,59559.0992213664,59250.54333597,58727860620.0,1108813863083.0
2021-04-03 00:00:00+00:00,1494,0.2449404551240601,0.5323785992643605,0.15400174137464226,0.37494947989234345,59380.44885879,59711.40154326,59729.24014309,59379.614997939905,59068862342.0,1114927169529.0
2021-04-03 01:00:00+00:00,1351,0.258423348547251,0.5365547042971527,0.17049295101979867,0.3853004108009228,59707.4178736858,59593.61588521,59712.96495319,59440.626805484804,58917800546.0,1112727883849.0
2021-04-03 02:00:00+00:00,1291,0.278428392144706,0.5554892931449394,0.1892973519764312,0.4137943616618299,59577.5645557376,59689.46322683,59689.46322683,59544.184222672404,55925445479.0,1114521239545.0
2021-04-03 03:00:00+00:00,1237,0.27668804759495397,0.5285499932779439,0.1840666501534976,0.3875658824248473,59712.523882962996,59585.94503852,59712.523882962996,59534.59890689,54746942703.0,1112588348658.0
2021-04-03 04:00:00+00:00,1260,0.2768120933236677,0.5398827359695255,0.1852263317998243,0.3973262128980389,59590.4083179909,59749.94339889,59764.1218360067,59570.8842924787,54235278889.0,1115654647641.0
