datetime,openPriceUsd,closePriceUsd,highPriceUsd,lowPriceUsd,highLowDif,volume,marketcap,bitcoin_count,bitcoin_polarity,bitcoin_subjectivity,bitcoin_polarity_zeros,bitcoin_subjectivity_zeros
2021-03-23 16:00:00+00:00,55345.3469191136,55642.57449535,55813.54343907,55175.6735315315,637.869907538501,63243340191,1038414244812,2425,0.235864831736572,0.48386930133585,0.147468388521491,0.337522698540907
2021-03-23 17:00:00+00:00,55778.1923407162,55843.50276848,55946.17527628,55698.143174898,248.032101381999,63192293742,1042164013454,2460,0.229989070865857,0.495346278021086,0.151147346750208,0.353399801666908
2021-03-23 18:00:00+00:00,55913.6367151353,55712.16222332,55985.4401405789,55712.16222332,273.2779172589,63653136935,1039715692256,2420,0.205304507526486,0.484703026962183,0.131672089215299,0.334237650900987
2021-03-23 19:00:00+00:00,55664.1390744664,55275.52337517,55693.8736798681,55144.67313974,549.200540128099,56686361491,1031567017996,2067,0.197526078992506,0.478924283442217,0.116834574382801,0.317924205178663
2021-03-23 20:00:00+00:00,55270.9017462329,54647.44366644,55270.9017462329,54647.4436664362,623.458079796699,54334289510,1019852070148,2002,0.223253226277616,0.492210370873072,0.132230784133295,0.336775516913155
2021-03-23 21:00:00+00:00,54718.5203448959,54869.45833123,54870.56799881,54494.05156771,376.516431100004,53866337600,1023995395074,1874,0.212453747639588,0.470951863484625,0.128995563021443,0.317200988144106
2021-03-23 22:00:00+00:00,54866.590352471,54722.80906791,55029.97520884,54722.80906791,307.16614093,52210136034,1021262344763,1602,0.201441761677476,0.477825559984907,0.1230645077839,0.324623257390093
2021-03-23 23:00:00+00:00,54683.3010899297,54738.94493032,54984.4343530845,54678.81881485,305.615538234502,56435023914,1021563479682,1613,0.201279844564656,0.482048724522146,0.124294231856058,0.322759423530873
2021-03-24 00:00:00+00:00,54625.4742127477,53993.53199952,54771.9221485785,53993.5319995191,778.3901490594,55550581281,1007657314579,1510,0.21946176145896,0.470891035468368,0.131352229106334,0.31755741429828
2021-03-24 01:00:00+00:00,53849.91611109,54689.65814246,54689.65814246,53846.3089064298,843.349236030204,56149633871,1020648807704,1320,0.218224795856888,0.450287320682274,0.128608970599044,0.30066206678785
2021-03-24 02:00:00+00:00,54661.9638785147,54647.57363828,54769.4265960129,54624.4974145159,144.929181496998,55747787507,1019866791438,1639,0.248188388334806,0.494639648056609,0.147603084862641,0.325408552632906
2021-03-24 03:00:00+00:00,54630.6498551689,54559.7657906,54881.09802638,54357.1450130293,523.9530133507,55824519698,1018228067120,1541,0.224715007276946,0.4724685095864,0.146452917907851,0.337477506847429
2021-03-24 04:00:00+00:00,54557.1202120502,54306.65646378,54726.5113706525,54306.65646378,419.854906872504,55375479937,1013509489267,1505,0.255300251731724,0.478283672068672,0.16189103945649,0.333566938674503
2021-03-24 05:00:00+00:00,54304.7985853716,54339.27347017,54454.7385896644,54094.33562094,360.402968724396,53681563784,1014118211063,1623,0.249598434393137,0.462265295571557,0.162032132824274,0.323926233821321
