datetime,ethereum_count,ethereum_polarity,ethereum_subjectivity,ethereum_polarity_zeros,ethereum_subjectivity_zeros,openPriceUsd,closePriceUsd,highPriceUsd,lowPriceUsd,volume,marketcap
2021-04-23 18:00:00+00:00,894,0.27430525433937203,0.5315083707031071,0.16897936369153302,0.35581779073780617,2288.0180056710237,2347.12658539,2352.6962965745433,2288.0180056710237,61329110818.0,271304300098.0
2021-04-23 19:00:00+00:00,826,0.23069970538720505,0.5080164417868563,0.14316609035833294,0.3409621312498631,2349.3292480319587,2363.55108703,2363.55108703,2334.295329499543,60351777978.0,273202807808.0
2021-04-23 20:00:00+00:00,750,0.2340687958105179,0.5037856943309473,0.14053434659001274,0.33752639958156905,2368.617296588181,2321.56898192,2375.82867565,2321.56898192,58276791862.0,268352637473.0
2021-04-23 21:00:00+00:00,747,0.24756647959697306,0.5212346309369221,0.14525830479276589,0.33428107909989746,2342.331259124255,2311.70740898,2365.8195210206504,2310.59001037,55782863887.0,267212727728.0
2021-04-23 22:00:00+00:00,553,0.2306396522874577,0.5187145899486254,0.14333870973363738,0.3462519385590569,2314.199879274277,2313.84974285,2325.05755401,2303.49414397,55203925262.0,267463043271.0
2021-04-23 23:00:00+00:00,518,0.17952260272795967,0.5369344612203216,0.10444951431444924,0.34029093126690513,2316.1767041248613,2363.58620073,2366.163861167155,2316.1767041248613,55413933925.0,273212191169.0
2021-04-24 00:00:00+00:00,463,0.18570448307147505,0.5142315233523704,0.10884190246485244,0.3340174547454974,2357.137762264468,2271.4715032,2357.137762264468,2261.3902242737718,53869370808.0,262566826715.0
2021-04-24 01:00:00+00:00,362,0.22396486752595784,0.5187502645502643,0.12839365250410514,0.3353988779419812,2262.494644385333,2270.52433806,2282.302900590473,2262.494644385333,51806608204.0,262457340795.0
2021-04-24 02:00:00+00:00,386,0.19669697645451387,0.5474746377988052,0.12150905371422188,0.36062322558078297,2254.227067008012,2284.6065513,2288.838320104537,2238.034510108018,48053897649.0,264087643427.0
2021-04-24 03:00:00+00:00,391,0.2285840931637806,0.5285231775426219,0.13347976243140472,0.3472050071447881,2287.659838860481,2291.66531387,2316.999926899935,2287.659838860481,46631224262.0,264903596604.0
