datetime,openPriceUsd,closePriceUsd,highPriceUsd,lowPriceUsd,volume,marketcap
2021-04-10 00:00:00+00:00,2070.72456774824,2135.9422007,2188.4587355494277,2063.6879376257525,24986243611.0,246523420885.0
2021-04-11 00:00:00+00:00,2133.611641517419,2157.65703708,2164.04683751,2120.2602609746173,19692836132.0,249059103192.0
2021-04-12 00:00:00+00:00,2161.43532512437,2139.35319598,2197.13503371,2110.36896826,21727936609.0,246975320276.0
2021-04-13 00:00:00+00:00,2140.552540693951,2299.18778599,2314.43708305,2139.88382225,29456642939.0,265458239569.0
2021-04-14 00:00:00+00:00,2302.610025510203,2435.10501889,2448.67773857,2284.56378,35592822986.0,281183637540.0
2021-04-15 00:00:00+00:00,2436.0346209507325,2519.11610012,2542.5317765258424,2411.670007457538,32325606817.0,290918491377.0
2021-04-16 00:00:00+00:00,2524.7273562549344,2431.94650379,2547.5555915605755,2324.495351487372,36196928256.0,280884355082.0
2021-04-17 00:00:00+00:00,2440.759248974443,2344.89498097,2497.3851719628765,2333.68280804,32349808978.0,270861474697.0
2021-04-18 00:00:00+00:00,2352.794966805782,2237.13702776,2361.970829659889,2011.7668021560833,50696368718.0,258444691650.0
2021-04-19 00:00:00+00:00,2242.0563247002005,2166.1887655,2276.776895726864,2086.688618935159,34060654971.0,250277144257.0
2021-04-20 00:00:00+00:00,2161.9394606231303,2330.21093719,2345.835040614011,2060.57476112,39433483315.0,269259968844.0
2021-04-21 00:00:00+00:00,2339.9361777965014,2364.75182249,2465.30723082,2238.36685078,38899067643.0,273282959377.0
2021-04-22 00:00:00+00:00,2364.7560092412537,2403.53524134,2636.0307328642853,2323.1337144413756,53575904724.0,277797467179.0
2021-04-23 00:00:00+00:00,2392.85220922,2363.58620073,2434.286936372168,2128.1591712,55413933925.0,273212191169.0
2021-04-24 00:00:00+00:00,2357.137762264468,2211.62580802,2357.137762264468,2163.6931872843943,31854226936.0,255676477656.0
2021-04-25 00:00:00+00:00,2219.116796094931,2316.05965928,2353.2563684112397,2177.27088640735,31814355546.0,267780847561.0
2021-04-26 00:00:00+00:00,2319.4780886493336,2534.4817987,2534.4817987012525,2311.72410539,35208325408.0,293069092286.0
2021-04-27 00:00:00+00:00,2546.23233522,2662.86524559,2665.62885336,2487.37105732,32275969215.0,307950352777.0
